,id,full_text,location,part_of_s
2977,1240958641412300800,"['I', 'hope', 'ministers', '+', 'people', 'also']",Caras Galadhon,"[('I', 'PRP'), ('hope', 'VBP'), ('ministers', 'NNS'), ('+', 'VBP'), ('people', 'NNS'), ('also', 'RB')]"
2978,1240958641672421380,"['morons', 'going', 'party', 'stage', 'pandemic', '?', 'fokat', 'mila', 'kahi', 'bhi', 'jayenge', 'kya', '?', 'Wink_or_smirk', 'covid19', 'coronacrisis']","Mumbai, India","[('morons', 'NNS'), ('going', 'VBG'), ('party', 'NN'), ('stage', 'NN'), ('pandemic', 'JJ'), ('?', '.'), ('fokat', 'JJ'), ('mila', 'NN'), ('kahi', 'NN'), ('bhi', 'NN'), ('jayenge', 'NN'), ('kya', 'NN'), ('?', '.'), ('Wink_or_smirk', 'NNP'), ('covid19', 'NN'), ('coronacrisis', 'NN')]"
2979,1240958641819332609,"['retweet', ':', '(', '!', 'Confusion', 'new', 'cases', 'you.s', '.', 'today', '.', 'total', 'tally', 'end', 'thursday', ':', '•', 'jan', '—', '•', 'jan', '—', '•', 'jan…']","Victoria, United States","[('retweet', 'NN'), (':', ':'), ('(', '('), ('!', '.'), ('Confusion', 'NNP'), ('new', 'JJ'), ('cases', 'NNS'), ('you.s', 'VBP'), ('.', '.'), ('today', 'NN'), ('.', '.'), ('total', 'JJ'), ('tally', 'RB'), ('end', 'VBP'), ('thursday', 'NN'), (':', ':'), ('•', 'NN'), ('jan', 'NN'), ('—', 'NNP'), ('•', 'NNP'), ('jan', 'NN'), ('—', 'NNP'), ('•', 'NNP'), ('jan…', 'NN')]"
2980,1240958642217717761,"['retweet', ':', 'good', 'yang', 'here', ':', '``', 'andrew', 'yang', ""'s"", 'non-profit', 'spend', '$', '1', 'million', 'aid', 'working', 'families', 'impacted', 'corona…']",,"[('retweet', 'NN'), (':', ':'), ('good', 'JJ'), ('yang', 'NN'), ('here', 'RB'), (':', ':'), ('``', '``'), ('andrew', 'VBD'), ('yang', 'PRP'), (""'s"", 'VBZ'), ('non-profit', 'JJ'), ('spend', 'JJ'), ('$', '$'), ('1', 'CD'), ('million', 'CD'), ('aid', 'NN'), ('working', 'VBG'), ('families', 'NNS'), ('impacted', 'VBN'), ('corona…', 'NN')]"
2981,1240958645795520512,"['opinion', ':', 'muslim', 'households', 'particularly', 'vulnerable', 'coronavirus']",UNITED LONDON,"[('opinion', 'NN'), (':', ':'), ('muslim', 'JJ'), ('households', 'NNS'), ('particularly', 'RB'), ('vulnerable', 'JJ'), ('coronavirus', 'NN')]"
2982,1240958649842966530,"['coronavirus', 'meeting', 'mayor', 'excused', 'toilet', 'forgot', 'turn', 'microphone', '...']",,"[('coronavirus', 'NN'), ('meeting', 'NN'), ('mayor', 'NN'), ('excused', 'VBD'), ('toilet', 'NN'), ('forgot', 'NN'), ('turn', 'VBP'), ('microphone', 'NN'), ('...', ':')]"
2983,1240958649947881472,"['lifestyle', 'changes', 'good', 'opportunities', 'change', 'habits', '.', 'quit', 'smoking', 'working', 'remotely', '?', 'let', '’', 's', 'discover', 'latest', 'article', ':', 'Confusion', 'covid19']","Strasbourg, France","[('lifestyle', 'JJ'), ('changes', 'NNS'), ('good', 'JJ'), ('opportunities', 'NNS'), ('change', 'VBP'), ('habits', 'NNS'), ('.', '.'), ('quit', 'NN'), ('smoking', 'VBG'), ('working', 'VBG'), ('remotely', 'RB'), ('?', '.'), ('let', 'VB'), ('’', 'NNP'), ('s', 'VB'), ('discover', 'RB'), ('latest', 'JJS'), ('article', 'NN'), (':', ':'), ('Confusion', 'NN'), ('covid19', 'NN')]"
2984,1240958650908168193,"['myths', 'coronavirus', ':', 'myths', 'facts', 'covid-19', 'jantacurfew', 'coronavirusoutbreakindia', 'covid2019india', 'coronavirusindia', 'covid_19', 'coronaviruspandemic', 'coronaoutbreak']",New Delhi Saket,"[('myths', 'NNS'), ('coronavirus', 'NN'), (':', ':'), ('myths', 'JJ'), ('facts', 'NNS'), ('covid-19', 'JJ'), ('jantacurfew', 'JJ'), ('coronavirusoutbreakindia', 'NN'), ('covid2019india', 'NN'), ('coronavirusindia', 'NN'), ('covid_19', 'NN'), ('coronaviruspandemic', 'JJ'), ('coronaoutbreak', 'NN')]"
2985,1240958651126300673,"['retweet', ':', 'humans', '“', 'the', 'virus.', '”', 'indigenous', 'people', 'shown', 'possible', 'live', 'balance', 'nature', '.', 'colonialism…']","Moon, United States","[('retweet', 'NN'), (':', ':'), ('humans', 'NNS'), ('“', 'VBP'), ('the', 'DT'), ('virus.', 'NN'), ('”', 'NNP'), ('indigenous', 'JJ'), ('people', 'NNS'), ('shown', 'VBN'), ('possible', 'JJ'), ('live', 'JJ'), ('balance', 'NN'), ('nature', 'NN'), ('.', '.'), ('colonialism…', 'NN')]"
2986,1240958830856421376,"['retweet', ':', 'horrifying', ':', 'one', 'family', 'new', 'jersey', 'dinner', 'together', 'last', 'week', '.', 'dead', 'coronavirus', ',', 'life', 'suppor…']",,"[('retweet', 'NN'), (':', ':'), ('horrifying', 'NN'), (':', ':'), ('one', 'CD'), ('family', 'NN'), ('new', 'JJ'), ('jersey', 'NN'), ('dinner', 'NN'), ('together', 'RB'), ('last', 'JJ'), ('week', 'NN'), ('.', '.'), ('dead', 'JJ'), ('coronavirus', 'NN'), (',', ','), ('life', 'NN'), ('suppor…', 'NN')]"
2987,1240958834484473856,"['retweet', ':', 'fast', 'coronavirus', 'spread', 'australia', 'Stop', 'That', 'march', ':', 'case', 'per', 'people', 'th', 'march', ':', 'case', 'per', '…']","Melbourne, Australia","[('retweet', 'NN'), (':', ':'), ('fast', 'JJ'), ('coronavirus', 'NN'), ('spread', 'NN'), ('australia', 'VBP'), ('Stop', 'NNP'), ('That', 'IN'), ('march', 'NN'), (':', ':'), ('case', 'NN'), ('per', 'IN'), ('people', 'NNS'), ('th', 'VBP'), ('march', 'NN'), (':', ':'), ('case', 'NN'), ('per', 'IN'), ('…', 'NN')]"
2988,1240958834518171648,"['retweet', ':', 'f', '*', '*', 'king', 'bullsh', '*', 't']","Caen, France","[('retweet', 'NN'), (':', ':'), ('f', 'JJ'), ('*', 'NNP'), ('*', 'NNP'), ('king', 'VBG'), ('bullsh', 'NN'), ('*', 'NNP'), ('t', 'NN')]"
2989,1240958834744664064,"['retweet', ':', 'sindh', 'health', 'department', 'looking', 'doctors', 'sindh', 'work', 'month', 'contract', 'basis', 'covid19', 'emer…']","Lahore, Pakistan","[('retweet', 'NN'), (':', ':'), ('sindh', 'JJ'), ('health', 'NN'), ('department', 'NN'), ('looking', 'VBG'), ('doctors', 'NNS'), ('sindh', 'JJ'), ('work', 'VBP'), ('month', 'NN'), ('contract', 'NN'), ('basis', 'NN'), ('covid19', 'NN'), ('emer…', 'NN')]"
2990,1240958834950262785,"['corona', '...', 'what', 'triggered', 'word', 'coronakissing_face']","Boston, United Kingdom","[('corona', 'NN'), ('...', ':'), ('what', 'WP'), ('triggered', 'VBD'), ('word', 'NN'), ('coronakissing_face', 'NN')]"
2991,1240958835050897410,"['retweet', ':', 'housemate', 'bad', 'cough', '(', 'she', '’', 's', 'prone', 'chest', 'infections', ',', 'don', '’', 't', 'think', 'it', '’', 's', 'coronavirusConfusion', 'neighbour', 'put', 'this…']","Glasgow, United Kingdom","[('retweet', 'NN'), (':', ':'), ('housemate', 'NN'), ('bad', 'JJ'), ('cough', 'NN'), ('(', '('), ('she', 'PRP'), ('’', 'VBZ'), ('s', 'JJ'), ('prone', 'NN'), ('chest', 'NN'), ('infections', 'NNS'), (',', ','), ('don', 'NN'), ('’', 'VBD'), ('t', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('’', 'VBZ'), ('s', 'JJ'), ('coronavirusConfusion', 'NN'), ('neighbour', 'NN'), ('put', 'VBD'), ('this…', 'RP')]"
2992,1240958835092750336,"['I', 'one', 'thinks', 'coronavirus', 'could', 'conspiracy', 'start', 'topic', 'discussion', 'election', '?', 'what', ""'s"", 'thoughts', '?']",USA Arkansas,"[('I', 'PRP'), ('one', 'CD'), ('thinks', 'VBZ'), ('coronavirus', 'NN'), ('could', 'MD'), ('conspiracy', 'VB'), ('start', 'VB'), ('topic', 'JJ'), ('discussion', 'NN'), ('election', 'NN'), ('?', '.'), ('what', 'WP'), (""'s"", 'VBZ'), ('thoughts', 'NNS'), ('?', '.')]"
2993,1240958835193450496,"['retweet', ':', 'bear', 'camera', 'highlights', 'best', 'coronavirus', 'activity']","Land, Norway","[('retweet', 'NN'), (':', ':'), ('bear', 'JJ'), ('camera', 'NN'), ('highlights', 'NNS'), ('best', 'RB'), ('coronavirus', 'NN'), ('activity', 'NN')]"
2994,1240958839584886785,"['retweet', ':', 'correction', 'story', ""'s"", 'stock', 'trades', ':', 'sold', '$', '628,000', '$', '1.72', 'million', 'separate', 'tran…']","Orlando Florida, United States","[('retweet', 'NN'), (':', ':'), ('correction', 'NN'), ('story', 'NN'), (""'s"", 'POS'), ('stock', 'NN'), ('trades', 'NNS'), (':', ':'), ('sold', 'VBN'), ('$', '$'), ('628,000', 'CD'), ('$', '$'), ('1.72', 'CD'), ('million', 'CD'), ('separate', 'JJ'), ('tran…', 'NN')]"
2995,1240958839588941827,"['retweet', ':', 'usaptayo', 'later', '...', '&', 'amp', ';', 'physically', 'fit', ',', 'equally', 'healthy', 'mentally', 'difficult', 'timessmiling_face_with_smiling_eyes']","Republic, United States","[('retweet', 'NN'), (':', ':'), ('usaptayo', 'JJ'), ('later', 'RB'), ('...', ':'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('physically', 'RB'), ('fit', 'VBP'), (',', ','), ('equally', 'RB'), ('healthy', 'JJ'), ('mentally', 'RB'), ('difficult', 'JJ'), ('timessmiling_face_with_smiling_eyes', 'NNS')]"
2996,1240958842755854336,"['retweet', ':', 'case', 'lab', 'positive', 'corona', 'infection', 'person', 'history', 'travel', ',', 'established', 'close', 'contact', 'wi…']","Accra, Ghana","[('retweet', 'NN'), (':', ':'), ('case', 'NN'), ('lab', 'VBZ'), ('positive', 'JJ'), ('corona', 'NN'), ('infection', 'NN'), ('person', 'NN'), ('history', 'NN'), ('travel', 'NN'), (',', ','), ('established', 'VBD'), ('close', 'JJ'), ('contact', 'NN'), ('wi…', 'NN')]"
2997,1240958843024289792,"['retweet', ':', 'get', 'goddarn', 'bipartisan', 'agreement', 'moment', 'walk', 'doors', 'take', 'oath', 'office', 'co…']","Miami Beach, United States","[('retweet', 'NN'), (':', ':'), ('get', 'VB'), ('goddarn', 'JJ'), ('bipartisan', 'JJ'), ('agreement', 'NN'), ('moment', 'NN'), ('walk', 'NN'), ('doors', 'NNS'), ('take', 'VBP'), ('oath', 'JJ'), ('office', 'NN'), ('co…', 'NN')]"
2998,1240958843196227584,"['coronavirus', 'comes', 'spring', 'break', ':', 'local', 'officials', 'close', 'florida', 'beaches', 'governor', 'refuses']",,"[('coronavirus', 'NN'), ('comes', 'VBZ'), ('spring', 'JJ'), ('break', 'NN'), (':', ':'), ('local', 'JJ'), ('officials', 'NNS'), ('close', 'RB'), ('florida', 'JJ'), ('beaches', 'NNS'), ('governor', 'VBP'), ('refuses', 'NNS')]"
2999,1240958843397472261,"['retweet', ':', 'balloon', 'could', 'made', 'protective', 'phone', 'case', '?', 'interesting', 'is', '!', 'instructions', 'health', 'safety', 'issu…']",Itajai SC,"[('retweet', 'NN'), (':', ':'), ('balloon', 'NN'), ('could', 'MD'), ('made', 'VB'), ('protective', 'JJ'), ('phone', 'NN'), ('case', 'NN'), ('?', '.'), ('interesting', 'NN'), ('is', 'VBZ'), ('!', '.'), ('instructions', 'NNS'), ('health', 'NN'), ('safety', 'NN'), ('issu…', 'NN')]"
3000,1240958847747002368,"['retweet', ':', 'start', 'coronavirus', '..', 'idc', 'I', 'care', 'rolling_on_the_floor_laughingskull']",,"[('retweet', 'NN'), (':', ':'), ('start', 'NN'), ('coronavirus', 'NN'), ('..', 'NNP'), ('idc', 'NN'), ('I', 'PRP'), ('care', 'VBP'), ('rolling_on_the_floor_laughingskull', 'JJ')]"
3001,1240958848162320384,"['retweet', ':', 'so', ',', 'due', 'covid-19', 'f', '*', '*', 'king', 'everything', 'up', ',', 'I', 'thought', ""'why"", 'twitter', 'prom', '?', ""'"", 'so', ',', 'without', 'ado', ',', 'I', 'invite…']",,"[('retweet', 'NN'), (':', ':'), ('so', 'RB'), (',', ','), ('due', 'JJ'), ('covid-19', 'JJ'), ('f', 'NN'), ('*', 'NNP'), ('*', 'NNP'), ('king', 'VBG'), ('everything', 'NN'), ('up', 'RB'), (',', ','), ('I', 'PRP'), ('thought', 'VBD'), (""'why"", ""''""), ('twitter', 'NN'), ('prom', 'NN'), ('?', '.'), (""'"", ""''""), ('so', 'RB'), (',', ','), ('without', 'IN'), ('ado', 'NN'), (',', ','), ('I', 'PRP'), ('invite…', 'VBP')]"
3002,1240958848187367424,"['retweet', ':', 'still', 'quite', 'shocked', 'attitude', 'adult', 'germans', 'asking', 'keep', 'distance', '.', 'I', 'hear', 'is', ':', 'worry', ',', '…']",BXL,"[('retweet', 'NN'), (':', ':'), ('still', 'RB'), ('quite', 'RB'), ('shocked', 'JJ'), ('attitude', 'NN'), ('adult', 'NN'), ('germans', 'NNS'), ('asking', 'VBG'), ('keep', 'JJ'), ('distance', 'NN'), ('.', '.'), ('I', 'PRP'), ('hear', 'VBP'), ('is', 'VBZ'), (':', ':'), ('worry', 'NN'), (',', ','), ('…', 'VB')]"
3003,1240805079566909441,"['retweet', ':', 'I', 'one', 'goes', 'bed', 'every', 'night', 'convinced', 'mild', 'throat', 'scratch', 'beginnings', 'coronavirus', 'to…']","New York, United States","[('retweet', 'NN'), (':', ':'), ('I', 'PRP'), ('one', 'CD'), ('goes', 'VBZ'), ('bed', 'VBN'), ('every', 'DT'), ('night', 'NN'), ('convinced', 'VBN'), ('mild', 'JJ'), ('throat', 'NNS'), ('scratch', 'VBP'), ('beginnings', 'NNS'), ('coronavirus', 'NN'), ('to…', 'NN')]"
3004,1240805079948591104,"['retweet', ':', 'new', '—', 'sen.', 'kelly', 'loeffler', 'dumped', 'millions', 'stock', 'coronavirus', 'briefing']",Atlanta Ga,"[('retweet', 'NN'), (':', ':'), ('new', 'JJ'), ('—', 'NNP'), ('sen.', 'NN'), ('kelly', 'RB'), ('loeffler', 'VBZ'), ('dumped', 'JJ'), ('millions', 'NNS'), ('stock', 'NN'), ('coronavirus', 'NN'), ('briefing', 'NN')]"
3005,1240805079977824256,"['retweet', ':', 'i', '’', 'm', 'issuing', 'safer', 'home', 'emergency', 'order', '—', 'ordering', 'residents', 'stay', 'inside', 'homes', 'immediately', 'l…']",US Miscellaneous Pacific Islands,"[('retweet', 'NN'), (':', ':'), ('i', 'NN'), ('’', 'VBP'), ('m', 'NN'), ('issuing', 'VBG'), ('safer', 'JJR'), ('home', 'NN'), ('emergency', 'NN'), ('order', 'NN'), ('—', 'NNP'), ('ordering', 'NN'), ('residents', 'NNS'), ('stay', 'VBP'), ('inside', 'IN'), ('homes', 'NNS'), ('immediately', 'RB'), ('l…', 'VBP')]"
3006,1240805080108015617,"['retweet', ':', '‘', 'turner', '&', 'amp', ';', 'hooch', '’', 'actor', 'tom', 'hanks', 'okay']",Parts Unknown,"[('retweet', 'NN'), (':', ':'), ('‘', 'NN'), ('turner', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('hooch', 'CC'), ('’', 'NNP'), ('actor', 'NN'), ('tom', 'NN'), ('hanks', 'NNS'), ('okay', 'VBP')]"
3007,1240805088077197319,"['stock', '!', 'lysol', 'disinfectant', 'spray', 'ad', 'coronavirus', 'corona', 'virus', 'coronavirusoutbreak', 'covid2019', 'wuhanvirus', 'coronavirususa', 'pandemic', 'sarscov2', 'china', 'wuhan', 'covid_19', 'coronaoutbreak', 'covid19', 'covidー19']",US Miscellaneous Pacific Islands,"[('stock', 'NN'), ('!', '.'), ('lysol', 'NN'), ('disinfectant', 'JJ'), ('spray', 'NN'), ('ad', 'NN'), ('coronavirus', 'NN'), ('corona', 'NN'), ('virus', 'NN'), ('coronavirusoutbreak', 'NN'), ('covid2019', 'NN'), ('wuhanvirus', 'NN'), ('coronavirususa', 'VBP'), ('pandemic', 'JJ'), ('sarscov2', 'JJ'), ('china', 'NN'), ('wuhan', 'NN'), ('covid_19', 'NN'), ('coronaoutbreak', 'NN'), ('covid19', 'NN'), ('covidー19', 'NN')]"
3008,1240805092258914304,"['megaphonemegaphoneyou', 'need', 'voice', '/', 'cross_marktop', 'you.s', '.', 'senate', 'democrat', 'says', 'corporate', 'tax', 'cuts', 'way', 'fight', 'coronavirus', '\u2066\u2069', '\u2066\u2069', '\u2066\u2069', '\u2069', '\u2069', '|', 'article', '[', 'amp', ']', '|', 'reuters']","Washington, United Kingdom","[('megaphonemegaphoneyou', 'NNS'), ('need', 'VBP'), ('voice', 'NN'), ('/', 'NNP'), ('cross_marktop', 'NN'), ('you.s', 'NN'), ('.', '.'), ('senate', 'VB'), ('democrat', 'NN'), ('says', 'VBZ'), ('corporate', 'JJ'), ('tax', 'NN'), ('cuts', 'NNS'), ('way', 'NN'), ('fight', 'JJ'), ('coronavirus', 'NN'), ('\u2066\u2069', 'NNP'), ('\u2066\u2069', 'NNP'), ('\u2066\u2069', 'NNP'), ('\u2069', 'NNP'), ('\u2069', 'NNP'), ('|', 'NNP'), ('article', 'NN'), ('[', 'NNP'), ('amp', 'NN'), (']', 'NNP'), ('|', 'NNP'), ('reuters', 'NNS')]"
3009,1240805092401369096,"['retweet', ':', 'intelligence', 'chairman', ',', 'got', 'private', 'briefings', 'coronavirus', 'weeks', 'ago', '.', 'burr', 'knew', 'bad', 'would', 'be', '.', 'told', 'tru…']","Tacoma, United States","[('retweet', 'NN'), (':', ':'), ('intelligence', 'NN'), ('chairman', 'NN'), (',', ','), ('got', 'VBD'), ('private', 'JJ'), ('briefings', 'NNS'), ('coronavirus', 'VBP'), ('weeks', 'NNS'), ('ago', 'RB'), ('.', '.'), ('burr', 'VB'), ('knew', 'JJ'), ('bad', 'JJ'), ('would', 'MD'), ('be', 'VB'), ('.', '.'), ('told', 'VBN'), ('tru…', 'NN')]"
3010,1240805096973373443,"['retweet', ':', 'I', 'want', 'live']","Trinidad, United States","[('retweet', 'NN'), (':', ':'), ('I', 'PRP'), ('want', 'VBP'), ('live', 'JJ')]"
3011,1240806505617723392,"['retweet', ':', 'darn', 'I', 'got', 'warn', 'mum']",FL,"[('retweet', 'NN'), (':', ':'), ('darn', 'NN'), ('I', 'PRP'), ('got', 'VBD'), ('warn', 'JJ'), ('mum', 'NN')]"
3012,1240806506133696512,"['retweet', ':', 'anyone', 'know', 'trump', ""'s"", 'stock', 'holdings', '?']",,"[('retweet', 'NN'), (':', ':'), ('anyone', 'NN'), ('know', 'VBP'), ('trump', 'NN'), (""'s"", 'POS'), ('stock', 'NN'), ('holdings', 'NNS'), ('?', '.')]"
3013,1240806510617415681,"['chicago', 'living', 'coronavirus', 'pandemic', '...']","Chicago, United States","[('chicago', 'RB'), ('living', 'VBG'), ('coronavirus', 'NN'), ('pandemic', 'NNS'), ('...', ':')]"
3014,1240806510734774275,"['retweet', ':', 'generation', 'z.', 'I', 'want', 'name', 'folks', 'love', 'calling', 'everybody', 'millennials', '.', 'millennials…']","Florida, Puerto Rico","[('retweet', 'NN'), (':', ':'), ('generation', 'NN'), ('z.', 'NN'), ('I', 'PRP'), ('want', 'VBP'), ('name', 'JJ'), ('folks', 'NNS'), ('love', 'VBP'), ('calling', 'VBG'), ('everybody', 'NN'), ('millennials', 'NNS'), ('.', '.'), ('millennials…', 'NN')]"
3015,1240806514501222405,"['house', 'would', 'push', 'brink', 'death', ',', 'tell', 'ain', '’', 't', 'sh', '*', 't', 'almost', 'dying', '...', 'lie', 'diagnosis', ',', 'cure', 'hours', '.']",Gotham City,"[('house', 'NN'), ('would', 'MD'), ('push', 'VB'), ('brink', 'VB'), ('death', 'NN'), (',', ','), ('tell', 'VBP'), ('ain', 'RB'), ('’', 'JJ'), ('t', 'NN'), ('sh', 'NN'), ('*', 'NNP'), ('t', 'VBZ'), ('almost', 'RB'), ('dying', 'VBG'), ('...', ':'), ('lie', 'NN'), ('diagnosis', 'NN'), (',', ','), ('cure', 'NN'), ('hours', 'NNS'), ('.', '.')]"
3016,1240806518464929795,"['retweet', ':', 'trump', 'inaccurately', 'claims', 'malaria', 'drug', '‘', 'approved', '’', 'coronavirus', 'treatment', ',', 'prompting', 'fda', 'correction']",USA New Jersey,"[('retweet', 'NN'), (':', ':'), ('trump', 'NN'), ('inaccurately', 'RB'), ('claims', 'VBZ'), ('malaria', 'NNS'), ('drug', 'NN'), ('‘', 'NNP'), ('approved', 'VBD'), ('’', 'JJ'), ('coronavirus', 'NN'), ('treatment', 'NN'), (',', ','), ('prompting', 'VBG'), ('fda', 'JJ'), ('correction', 'NN')]"
3017,1240806518858985472,"['retweet', ':', 'clinical', 'immunologist', 'dr', 'says', 'australia', 'follow', 'singapore', ""'s"", 'lead', 'dealing', 'coronavirus', ',', 'says', 'you…']","Sydney, Australia","[('retweet', 'NN'), (':', ':'), ('clinical', 'JJ'), ('immunologist', 'NN'), ('dr', 'NN'), ('says', 'VBZ'), ('australia', 'RB'), ('follow', 'JJ'), ('singapore', 'NN'), (""'s"", 'POS'), ('lead', 'JJ'), ('dealing', 'VBG'), ('coronavirus', 'NN'), (',', ','), ('says', 'VBZ'), ('you…', 'NN')]"
3018,1240806522428538886,"['thai', 'hospitals', 'deploying', '``', 'ninja', 'robots', ""''"", 'measure', 'fevers', 'protect', 'health', 'overburdened', 'medical', 'workers', 'frontlines', 'coronavirus', 'outbreak', '.']",,"[('thai', 'NN'), ('hospitals', 'NNS'), ('deploying', 'VBG'), ('``', '``'), ('ninja', 'JJ'), ('robots', 'NNS'), (""''"", ""''""), ('measure', 'NN'), ('fevers', 'NNS'), ('protect', 'VBP'), ('health', 'NN'), ('overburdened', 'VBD'), ('medical', 'JJ'), ('workers', 'NNS'), ('frontlines', 'NNS'), ('coronavirus', 'VBP'), ('outbreak', 'NN'), ('.', '.')]"
3019,1240806531270094851,"['retweet', ':', 'press', 'briefing', 'questioned', 'boss', 'keeps', 'calling', '“', 'china', 'virus', '.', '”']","Nova Scotia, United States","[('retweet', 'NN'), (':', ':'), ('press', 'NN'), ('briefing', 'NN'), ('questioned', 'VBD'), ('boss', 'JJ'), ('keeps', 'NNS'), ('calling', 'VBG'), ('“', 'JJ'), ('china', 'NN'), ('virus', 'NN'), ('.', '.'), ('”', 'NN')]"
3020,1240806534923333638,"['retweet', ':', 'covid-19.2', ':', 'bugs', 'fixed', '.', 'improved', 'performances', '.']",,"[('retweet', 'NN'), (':', ':'), ('covid-19.2', 'NN'), (':', ':'), ('bugs', 'NNS'), ('fixed', 'VBN'), ('.', '.'), ('improved', 'JJ'), ('performances', 'NNS'), ('.', '.')]"
3021,1240806539289485312,"['retweet', ':', 'mans', 'house', 'would', 'pop', 'vicodin', 'thursday', 'cure', 'saturday', 'morning', '.']","Jakarta, Indonesia","[('retweet', 'NN'), (':', ':'), ('mans', 'NNS'), ('house', 'NN'), ('would', 'MD'), ('pop', 'VB'), ('vicodin', 'JJ'), ('thursday', 'JJ'), ('cure', 'NN'), ('saturday', 'NN'), ('morning', 'NN'), ('.', '.')]"
3022,1240806539310465024,"['terrifying', '.']",SoCal,"[('terrifying', 'NN'), ('.', '.')]"
3023,1240806539339816960,"['retweet', ':', 'f', '*', '*', 'king', 'bullsh', '*', 't']",Indonesia,"[('retweet', 'NN'), (':', ':'), ('f', 'JJ'), ('*', 'NNP'), ('*', 'NNP'), ('king', 'VBG'), ('bullsh', 'NN'), ('*', 'NNP'), ('t', 'NN')]"
3024,1240806539415486465,"['retweet', ':', 'chowderhead', 'chuckling', 'denial', 'normal', 'lemon', '“', 'credulous', 'rubes', '”', 'supporters', 'are-is', 'using…']","Cincinnati Ohio, United States","[('retweet', 'NN'), (':', ':'), ('chowderhead', 'NN'), ('chuckling', 'VBG'), ('denial', 'JJ'), ('normal', 'JJ'), ('lemon', 'NN'), ('“', 'NNP'), ('credulous', 'JJ'), ('rubes', 'NNS'), ('”', 'JJ'), ('supporters', 'NNS'), ('are-is', 'JJ'), ('using…', 'JJ')]"
3025,1240806539486625792,"['retweet', ':', 'senators', 'must', 'geniuses', '.', 'mind', 'you', ',', 'around', 'time', 'wh', 'telling', 'people', '“', 'buy', 'di…']","San Francisco, United States","[('retweet', 'NN'), (':', ':'), ('senators', 'NNS'), ('must', 'MD'), ('geniuses', 'VB'), ('.', '.'), ('mind', 'NN'), ('you', 'PRP'), (',', ','), ('around', 'IN'), ('time', 'NN'), ('wh', 'NN'), ('telling', 'VBG'), ('people', 'NNS'), ('“', 'NNP'), ('buy', 'VBP'), ('di…', 'NN')]"
3026,1240806539587465216,"['retweet', ':', 'thought', 'I', 'coronavirus', 'doctor', 'said', 'covid-19folded_handsdark_skin_tone']",TX,"[('retweet', 'NN'), (':', ':'), ('thought', 'NN'), ('I', 'PRP'), ('coronavirus', 'VBP'), ('doctor', 'NN'), ('said', 'VBD'), ('covid-19folded_handsdark_skin_tone', 'NN')]"
